run num,mc,lsb,test_acc_centroid,test_acc_nn,model_lsb,model_arch
0,ghrp_stl10,0,0.23634180508304983,0.06684010406243747,1,osl_siamese_cnn
0,ghrp_stl10,1,0.7654592755653392,0.9331598959375625,1,osl_siamese_cnn
0,ghrp_stl10,2,0.7594556734040424,0.9313588152891735,1,osl_siamese_cnn
0,ghrp_stl10,3,0.7640584350610367,0.9333600160096057,1,osl_siamese_cnn
0,ghrp_stl10,4,0.802481488893336,0.9483690214128477,1,osl_siamese_cnn
0,ghrp_stl10,5,0.7806684010406244,0.9399639783870323,1,osl_siamese_cnn
0,ghrp_stl10,6,0.8076846107664599,0.9487692615569342,1,osl_siamese_cnn
0,ghrp_stl10,7,0.8685211126676006,0.958375025015009,1,osl_siamese_cnn
0,ghrp_stl10,8,1.0,0.9767860716429858,1,osl_siamese_cnn
0,ghrp_stl10,9,0.9907944766860116,0.8845307184310587,1,osl_siamese_cnn
0,ghrp_stl10,10,0.8979387632579547,0.9777866720032019,1,osl_siamese_cnn
0,ghrp_stl10,11,0.9889933960376226,0.8887332399439664,1,osl_siamese_cnn
0,ghrp_stl10,12,1.0,0.03922353412047228,1,osl_siamese_cnn
0,ghrp_stl10,13,0.996397838703222,0.7964778867320392,1,osl_siamese_cnn
0,ghrp_stl10,14,0.9223534120472283,0.9719831899139484,1,osl_siamese_cnn
0,ghrp_stl10,15,0.996397838703222,0.774064438663198,1,osl_siamese_cnn
0,ghrp_stl10,16,1.0,0.28577146287772665,1,osl_siamese_cnn
0,ghrp_stl10,17,0.9859915949569742,0.9847908745247148,1,osl_siamese_cnn
0,ghrp_stl10,18,0.9997998799279568,0.777666599959976,1,osl_siamese_cnn
0,ghrp_stl10,19,0.998198919351611,0.9197518511106664,1,osl_siamese_cnn
0,ghrp_stl10,20,1.0,0.25735441264758857,1,osl_siamese_cnn
0,ghrp_stl10,21,0.9855913548128877,0.9821893135881529,1,osl_siamese_cnn
0,ghrp_stl10,22,0.8679207524514709,0.98759255553332,1,osl_siamese_cnn
0,ghrp_stl10,23,0.910546327796678,0.9927956774064439,1,osl_siamese_cnn
0,ghrp_stl10,0,0.6792075245147088,0.25815489293576144,2,osl_siamese_cnn
0,ghrp_stl10,1,0.3193916349809886,0.7442465479287572,2,osl_siamese_cnn
0,ghrp_stl10,2,0.32079247548529116,0.7426455873524115,2,osl_siamese_cnn
0,ghrp_stl10,3,0.3221933159895938,0.7450470282169301,2,osl_siamese_cnn
0,ghrp_stl10,4,0.35001000600360216,0.7662597558535121,2,osl_siamese_cnn
0,ghrp_stl10,5,0.3215929557734641,0.7454472683610166,2,osl_siamese_cnn
0,ghrp_stl10,6,0.35521312787672604,0.7700620372223334,2,osl_siamese_cnn
0,ghrp_stl10,7,0.3420052031218731,0.7692615569341605,2,osl_siamese_cnn
0,ghrp_stl10,8,1.0,0.5763458074844907,2,osl_siamese_cnn
0,ghrp_stl10,9,0.4250550330198119,0.8240944566740044,2,osl_siamese_cnn
0,ghrp_stl10,10,0.49409645787472484,0.8617170302181308,2,osl_siamese_cnn
0,ghrp_stl10,11,0.634180508304983,0.9207524514708826,2,osl_siamese_cnn
0,ghrp_stl10,12,0.9823894336601962,0.978787272363418,2,osl_siamese_cnn
0,ghrp_stl10,13,0.7424454672803682,0.9517710626375826,2,osl_siamese_cnn
0,ghrp_stl10,14,0.47368421052631576,0.8481088653191915,2,osl_siamese_cnn
0,ghrp_stl10,15,0.6998198919351611,0.9411646988192915,2,osl_siamese_cnn
0,ghrp_stl10,16,1.0,0.0,2,osl_siamese_cnn
0,ghrp_stl10,17,0.8445067040224135,0.9829897938763258,2,osl_siamese_cnn
0,ghrp_stl10,18,0.9849909945967581,0.9977986792075245,2,osl_siamese_cnn
0,ghrp_stl10,19,0.9905943566139683,0.9951971182709626,2,osl_siamese_cnn
0,ghrp_stl10,20,1.0,0.11947168300980589,2,osl_siamese_cnn
0,ghrp_stl10,21,0.9883930358214928,0.9969981989193516,2,osl_siamese_cnn
0,ghrp_stl10,22,0.933560136081649,0.9961977186311787,2,osl_siamese_cnn
0,ghrp_stl10,23,0.5371222733640184,0.9163498098859315,2,osl_siamese_cnn
0,ghrp_stl10,0,0.322393436061637,0.06824094456674004,3,osl_siamese_cnn
0,ghrp_stl10,1,0.6766059635781468,0.9327596557934761,3,osl_siamese_cnn
0,ghrp_stl10,2,0.6790074044426656,0.9329597758655193,3,osl_siamese_cnn
0,ghrp_stl10,3,0.6818090854512707,0.9341604962977786,3,osl_siamese_cnn
0,ghrp_stl10,4,0.686411847108265,0.9377626575945567,3,osl_siamese_cnn
0,ghrp_stl10,5,0.677606563938363,0.929957974784871,3,osl_siamese_cnn
0,ghrp_stl10,6,0.6567940764458675,0.9197518511106664,3,osl_siamese_cnn
0,ghrp_stl10,7,0.7086251751050631,0.9443666199719832,3,osl_siamese_cnn
0,ghrp_stl10,8,0.057834700820492295,0.29677806684010405,3,osl_siamese_cnn
0,ghrp_stl10,9,0.5195117070242146,0.8841304782869722,3,osl_siamese_cnn
0,ghrp_stl10,10,0.38903342005203123,0.800680408244947,3,osl_siamese_cnn
0,ghrp_stl10,11,0.629777866720032,0.9271562937762657,3,osl_siamese_cnn
0,ghrp_stl10,12,0.5213127876726036,0.8789273564138483,3,osl_siamese_cnn
0,ghrp_stl10,13,0.4052431458875325,0.816690014008405,3,osl_siamese_cnn
0,ghrp_stl10,14,0.49429657794676807,0.8703221933159896,3,osl_siamese_cnn
0,ghrp_stl10,15,0.8300980588353012,0.9843906343806283,3,osl_siamese_cnn
0,ghrp_stl10,16,0.3872323394036422,0.8425055033019812,3,osl_siamese_cnn
