run num,mc,lsb,test_acc_centroid,test_acc_nn,model_lsb,model_arch
0,ghrp_stl10,0,0.48,0.5666666666666667,1,osl_siamese_cnn
0,ghrp_stl10,1,0.5133333333333333,0.45,1,osl_siamese_cnn
0,ghrp_stl10,2,0.5233333333333333,0.4633333333333333,1,osl_siamese_cnn
0,ghrp_stl10,3,0.52,0.43,1,osl_siamese_cnn
0,ghrp_stl10,4,0.49666666666666665,0.4266666666666667,1,osl_siamese_cnn
0,ghrp_stl10,5,0.5366666666666666,0.4666666666666667,1,osl_siamese_cnn
0,ghrp_stl10,6,0.49333333333333335,0.42,1,osl_siamese_cnn
0,ghrp_stl10,7,0.5133333333333333,0.43333333333333335,1,osl_siamese_cnn
0,ghrp_stl10,8,0.0,1.0,1,osl_siamese_cnn
0,ghrp_stl10,9,0.21666666666666667,0.42333333333333334,1,osl_siamese_cnn
0,ghrp_stl10,10,0.18666666666666668,0.47333333333333333,1,osl_siamese_cnn
0,ghrp_stl10,11,0.2633333333333333,0.4266666666666667,1,osl_siamese_cnn
0,ghrp_stl10,12,0.06333333333333334,0.6933333333333334,1,osl_siamese_cnn
0,ghrp_stl10,13,0.12333333333333334,0.5566666666666666,1,osl_siamese_cnn
0,ghrp_stl10,14,0.22,0.4633333333333333,1,osl_siamese_cnn
0,ghrp_stl10,15,0.16333333333333333,0.4533333333333333,1,osl_siamese_cnn
0,ghrp_stl10,16,0.0,1.0,1,osl_siamese_cnn
0,ghrp_stl10,17,0.10333333333333333,0.48,1,osl_siamese_cnn
0,ghrp_stl10,18,0.01,0.7833333333333333,1,osl_siamese_cnn
0,ghrp_stl10,19,0.006666666666666667,0.97,1,osl_siamese_cnn
0,ghrp_stl10,20,0.0,1.0,1,osl_siamese_cnn
0,ghrp_stl10,21,0.01,0.95,1,osl_siamese_cnn
0,ghrp_stl10,22,0.013333333333333334,0.8033333333333333,1,osl_siamese_cnn
0,ghrp_stl10,23,0.0033333333333333335,0.8033333333333333,1,osl_siamese_cnn
1,ghrp_stl10,0,0.24666666666666667,0.43666666666666665,1,osl_siamese_cnn
1,ghrp_stl10,1,0.7566666666666667,0.5566666666666666,1,osl_siamese_cnn
1,ghrp_stl10,2,0.76,0.5766666666666667,1,osl_siamese_cnn
1,ghrp_stl10,3,0.75,0.5433333333333333,1,osl_siamese_cnn
1,ghrp_stl10,4,0.7933333333333333,0.6066666666666667,1,osl_siamese_cnn
1,ghrp_stl10,5,0.7633333333333333,0.5566666666666666,1,osl_siamese_cnn
1,ghrp_stl10,6,0.7733333333333333,0.5666666666666667,1,osl_siamese_cnn
1,ghrp_stl10,7,0.8366666666666667,0.67,1,osl_siamese_cnn
1,ghrp_stl10,8,1.0,1.0,1,osl_siamese_cnn
1,ghrp_stl10,9,0.9733333333333334,0.89,1,osl_siamese_cnn
1,ghrp_stl10,10,0.98,0.9166666666666666,1,osl_siamese_cnn
1,ghrp_stl10,11,0.9833333333333333,0.88,1,osl_siamese_cnn
1,ghrp_stl10,12,1.0,1.0,1,osl_siamese_cnn
1,ghrp_stl10,13,0.9933333333333333,0.9066666666666666,1,osl_siamese_cnn
